location	product_ean	store_name	code
Europe/Rome	6816725183522	Malnate	IT
Europe/Rome	8780541736669	Mesagne	IT
America/New_York	3390733210980	New Canaan	US
Europe/Berlin	4823108238979	Wesseling	DE
Africa/Algiers	2682813726377	El Achir	DZ
America/Chicago	7205485316889	Estelle	US
Europe/Brussels	1015620047112	Lille	BE
Asia/Shanghai	1535149248123	Liaoyang	CN
Asia/Kolkata	9657269895246	Dharmapuri	IN
Africa/Khartoum	9503469136859	Ar Ruseris	SD
Asia/Jakarta	4065282882252	Randudongkal	ID
Asia/Kolkata	9435346956512	Udumalaippettai	IN
America/Chicago	3608119321985	Columbia Heights	US
Asia/Shanghai	0320499462401	Beidao	CN
Asia/Karachi	8668908037690	Sangla Hill	PK
Asia/Taipei	7372374517259	Magong	TW
Africa/Algiers	0914860192860	Cheraga	DZ
America/Sao_Paulo	1363991867663	Artur Nogueira	BR
America/Argentina/Buenos_Aires	2954377468391	Barracas	AR
Europe/Berlin	8873426274247	Hechingen	DE
Europe/Rome	0427078922667	Perugia	IT
America/Sao_Paulo	7898672872772	Alfenas	BR
Africa/Lagos	6617273555317	Biu	NG
Europe/London	3671884901638	Barnet	GB
America/Los_Angeles	6001688163951	Norco	US
Europe/Kiev	0353695579475	Krasyliv	UA
America/Detroit	9629898804234	Canton	US
Asia/Samarkand	1948710495763	Jizzax	UZ
Australia/Melbourne	9968711443404	Carnegie	AU
Europe/Dublin	1796967720820	Athlone	IE
Europe/Rome	4515957301576	Roseto degli Abruzzi	IT
America/New_York	4282684076007	Collinwood	US
Europe/Madrid	5884014350031	Reus	ES
Africa/Lagos	6489900609041	Igbara-Odo	NG
Africa/Lagos	7649995561924	Efon-Alaaye	NG
America/Argentina/Buenos_Aires	8238051505300	Pontevedra	AR
America/New_York	3228448575493	Norwalk	US
Europe/Chisinau	8071339067141	Soroca	MD
America/Los_Angeles	7372415784985	Porterville	US
Australia/Melbourne	3860684528248	Carnegie	AU
America/Los_Angeles	0827529131523	Santa Maria	US
America/Los_Angeles	5840735658597	Mira Mesa	US
Europe/Madrid	8060641277676	Gandia	ES
Asia/Yekaterinburg	9536477001468	Saraktash	RU
Africa/Nairobi	2018435710256	Lodwar	KE
Europe/Lisbon	0204739518519	Carnaxide	PT
America/Los_Angeles	2299833662693	Troutdale	US
America/New_York	2367200762342	Fitchburg	US
Asia/Shanghai	1171236235852	Haicheng	CN
America/New_York	7480973119320	Fayetteville	US
Asia/Shanghai	8845172131778	Heyuan	CN
Europe/Madrid	5469308597134	Amposta	ES
Asia/Karachi	2191300633642	Naushahra Virkan	PK
Europe/Sarajevo	0196800768940	Bijeljina	BA
Europe/Zaporozhye	2943840200620	Svatove	UA
Asia/Dushanbe	6186259095968	Vahdat	TJ
Europe/Amsterdam	6311413820487	Schiebroek	NL
Asia/Kolkata	2377016768971	Osmanabad	IN
America/Los_Angeles	5957200714686	North Tustin	US
Asia/Kolkata	5810544828887	Gajendragarh	IN
America/Toronto	0404582857401	Norfolk County	CA
America/New_York	8501043522280	Dublin	US
Asia/Novokuznetsk	2861734138586	Yashkino	RU
Africa/Algiers	3795438625303	Frenda	DZ
Asia/Tokyo	1561941730719	Suzaka	JP
America/Mexico_City	4276310002102	Guanajuato	MX
America/Toronto	9932351714897	Markham	CA
Asia/Kolkata	7024390283877	Barpeta	IN
Europe/Madrid	3178062136641	Novelda	ES
Europe/Zaporozhye	0612517063463	Svatove	UA
Asia/Tashkent	9602263255152	Andijon	UZ
Europe/Berlin	0787106354571	Neuburg an der Donau	DE
Asia/Shanghai	8921047488359	Foshan	CN
Asia/Tokyo	2170726509922	Ueno-ebisumachi	JP
Africa/Johannesburg	4541740222933	Mokopane	ZA
Asia/Jerusalem	6113876884255	Rahat	IL
Asia/Karachi	2287378838581	Kot Addu	PK
Africa/Bamako	4143867216149	Kati	ML
America/Argentina/Buenos_Aires	7343038835361	Chacabuco	AR
Europe/Moscow	5320660393850	Bogoroditsk	RU
Asia/Tokyo	8157049121394	Komono	JP
America/Lima	5908509306195	Yunguyo	PE
America/Los_Angeles	8119563358762	Palm Desert	US
America/New_York	9666489180551	Sun City Center	US
Europe/Chisinau	7010531825495	Soroca	MD
Europe/London	1198633322497	Newbury	GB
America/Los_Angeles	3190800643235	Encinitas	US
Asia/Tokyo	7890903772899	Komono	JP
Europe/London	3888511087324	Brierley Hill	GB
Asia/Shanghai	0061478993393	Nanpiao	CN
America/Los_Angeles	8368361254572	Aloha	US
Asia/Shanghai	2703036926082	Zhuangyuan	CN
Europe/Zurich	4555055289185	Onex	CH
Europe/Moscow	4069498061685	Yeysk	RU
Africa/Johannesburg	5139381773342	Standerton	ZA
Africa/Dar_es_Salaam	0531325872961	Same	TZ
Europe/Madrid	3159093701039	Novelda	ES
Asia/Bangkok	4650969423387	Tak Bai	TH
Asia/Kolkata	4162573747785	Gorakhpur	IN
America/Chicago	3781579889575	Muskogee	US
America/New_York	4957595881209	Cypress Hills	US
Africa/Lagos	3201175819481	Lagos	NG
Asia/Almaty	0633781489254	Otegen Batyra	KZ
Europe/Vienna	9647122260236	Floridsdorf	AT
Europe/Berlin	0426619304788	Nidderau	DE
Europe/London	1135768375523	Chapletown	GB
America/Costa_Rica	2098736648939	Liberia	CR
America/El_Salvador	2990845625545	Sonzacate	SV
Europe/Volgograd	6492776063428	Mikhaylovka	RU
Asia/Karachi	3912314400483	Kot Addu	PK
Europe/London	9294486883665	Leyland	GB
Europe/London	7619296752321	Selby	GB
America/Mexico_City	0172868485364	Guanajuato	MX
Europe/Saratov	7190742216081	Privolzhskiy	RU
Asia/Manila	6411489488878	Manaoag	PH
Europe/Kiev	3054156591872	Krasyliv	UA
Europe/London	6674206947984	Poulton-le-Fylde	GB
Europe/London	2907177189713	Southsea	GB
Asia/Shanghai	0206173081895	Xinzhou	CN
Europe/London	4825301705906	Lower Earley	GB
Europe/Brussels	8586364579151	Houthalen	BE
America/Los_Angeles	1838343987745	Mira Mesa	US
Europe/Moscow	1852179336782	Kireyevsk	RU
America/Chicago	1805235763527	Abilene	US
Asia/Hebron	8382786120458	East Jerusalem	PS
Europe/London	4059670299579	Blackpool	GB
America/Detroit	2312354862899	Waverly	US
America/Lima	9209417667528	Chosica	PE
Asia/Kolkata	6897779515347	Barbil	IN
Europe/Dublin	0233516972152	Athlone	IE
Asia/Kolkata	8330971132984	Adra	IN
Europe/Berlin	8592223317383	Landshut	DE
Asia/Tokyo	4592377964901	Toyokawa	JP
Asia/Irkutsk	2720691766952	Ulan-Ude	RU
Asia/Kuching	7448016551209	Donggongon	MY
Asia/Damascus	7979409569391	Binnish	SY
America/Chicago	0962722438724	Shreveport	US
America/Los_Angeles	3458168538601	Lompoc	US
America/New_York	9243993359118	Rutland	US
America/Argentina/Buenos_Aires	2388387524165	Barracas	AR
America/New_York	7309519363334	Sun City Center	US
Africa/Johannesburg	9804964536794	Vryheid	ZA
America/Denver	5752158307795	Carlsbad	US
Asia/Yangon	2378788400199	Myawadi	MM
Europe/Moscow	6883359630395	Kashira	RU
Asia/Jakarta	7693015817348	Wangon	ID
America/Denver	9674264750837	Ken Caryl	US
Asia/Tokyo	8768862195730	Annaka	JP
Europe/Rome	8321719652642	Bisceglie	IT
Asia/Shanghai	6476906478665	Sishui	CN
America/New_York	1619807783475	Brighton Beach	US
America/Mexico_City	7695776852088	Guanajuato	MX
Asia/Jakarta	0183416789704	Ngemplak	ID
Europe/Berlin	7669787807696	Rudolstadt	DE
America/Chicago	7933416075757	Jackson	US
Europe/Brussels	7518077170302	Temse	BE
Africa/Dar_es_Salaam	5426923509584	Same	TZ
America/Chicago	5625443106000	Odessa	US
Europe/Vilnius	6836003985129	Ukmerge	LT
Europe/London	9886233955444	High Wycombe	GB
America/Argentina/Buenos_Aires	4249304745941	Barracas	AR
America/Los_Angeles	2227036741495	Visitacion Valley	US
America/Sao_Paulo	0291072858969	Itabirito	BR
Asia/Kolkata	2936974486008	Davangere	IN
Africa/Accra	1720786578287	Bibiani	GH
America/Fortaleza	8119093173002	Barras	BR
Asia/Kolkata	2809198360945	Chharra	IN
Europe/Berlin	9389449655271	Oberhausen	DE
Asia/Shanghai	6204863857946	Haicheng	CN
America/Havana	9394170692471	Varadero	CU
America/New_York	6961905358228	Gainesville	US
Africa/Addis_Ababa	2145289763081	Arba Minch	ET
Asia/Kolkata	4078475746095	Gajendragarh	IN
Europe/Rome	1616110324968	Afragola	IT
Europe/London	1766958648044	Strood	GB
Europe/Vilnius	8401309303977	Alytus	LT
Europe/Berlin	5863034062391	Losheim	DE
Asia/Shanghai	9400705536001	Foshan	CN
Asia/Tokyo	3756209063076	Hakodate	JP
Asia/Kolkata	4110076055517	Barbil	IN
Africa/Djibouti	2263947983722	'Ali Sabieh	DJ
Europe/Warsaw	5645460948179	Zgorzelec	PL
Africa/Johannesburg	2491917374397	Vryheid	ZA
America/Puerto_Rico	0657123302254	Aguadilla	PR
America/Chicago	4035242116871	Ada	US
America/Los_Angeles	2557594589315	Redding	US
Africa/Freetown	4342008486421	Freetown	SL
Asia/Tehran	4151030930334	Nowshahr	IR
Europe/Brussels	6240189550031	Denderleeuw	BE
America/Porto_Velho	9465014511163	Porto Velho	BR
Europe/Istanbul	0229756093696	Sungurlu	TR
Africa/Douala	0603872057693	Tonga	CM
Africa/Lubumbashi	6293590032528	Kamina	CD
Asia/Jakarta	8339672429584	Kediri	ID
America/New_York	9400072103448	Woodlawn	US
Asia/Kolkata	6631708583546	Rafiganj	IN
America/Los_Angeles	1830521769471	Lompoc	US
Europe/Berlin	8903820003003	Finnentrop	DE
Africa/Tripoli	3890946678633	Ajdabiya	LY
America/Los_Angeles	5072300318289	Bothell West	US
Asia/Dushanbe	3266027639327	Vahdat	TJ
Asia/Kolkata	0794224665861	Dombivli	IN
Asia/Novokuznetsk	6758150562322	Yashkino	RU
America/New_York	3827160722118	Rutland	US
Africa/Lagos	6128616554916	Shagamu	NG
America/Los_Angeles	5215596778430	Claremont	US
America/Chicago	3982885407549	Rolla	US
Asia/Bangkok	1700111839399	Nakhon Pathom	TH
America/Chicago	8510085047736	Palestine	US
Africa/Johannesburg	7103473600111	Vryheid	ZA
Europe/Sofia	9407581707549	Smolyan	BG
America/Santiago	5123554075067	San Bernardo	CL
Africa/Libreville	3464634259505	Franceville	GA
Europe/Madrid	4646722490307	San Juan de Aznalfarache	ES
Asia/Tokyo	5085889136748	Shimotoda	JP
Asia/Colombo	9367865374266	Dehiwala-Mount Lavinia	LK
America/New_York	1363344718338	Far Rockaway	US
Asia/Shanghai	5256648136082	Zaozhuang	CN
Asia/Manila	8749310431723	Antipolo	PH
Asia/Shanghai	5504409829712	Xiangtan	CN
America/New_York	2604398430210	Rutland	US
America/Port-au-Prince	7160903719317	Thomazeau	HT
Europe/Amsterdam	6897916481221	Tongelre	NL
Asia/Bangkok	8711209953234	Nakhon Si Thammarat	TH
America/New_York	0743715640719	Belle Glade	US
Asia/Damascus	6267395069188	Binnish	SY
Europe/Lisbon	7345884754001	Custoias	PT
America/Chicago	5414539881194	Copperas Cove	US
America/Toronto	5315299687005	Norfolk County	CA
America/El_Salvador	1846910762831	Sonzacate	SV
Europe/Berlin	0361183257606	Weimar	DE
Asia/Manila	8695781351520	Masbate	PH
America/New_York	5687444593166	Gainesville	US
Europe/Moscow	0959236059606	Shushary	RU
Europe/Paris	0404478235740	Marseille 11	FR
America/Los_Angeles	0603342891451	Porterville	US
America/Chicago	4192820932404	Brentwood Estates	US
Asia/Shanghai	7663927989174	Meizhou	CN
America/Chicago	4486648607034	Tyler	US
America/Tegucigalpa	1575514837149	Olanchito	HN
America/Puerto_Rico	5631913744795	Yauco	PR
Asia/Vladivostok	8068561093963	Nikolayevsk-on-Amure	RU
Asia/Tokyo	4482732713612	Namerikawa	JP
America/Fortaleza	0800897642136	Pedro II	BR
Africa/Dar_es_Salaam	7949434421551	Iringa	TZ
Europe/Paris	3590523179385	Arles	FR
Africa/Algiers	1448818725354	Boumerdas	DZ
America/Los_Angeles	7945574966235	Aloha	US
Europe/Berlin	6772647259403	Charlottenburg-Nord	DE
Europe/Berlin	2311207648727	Gifhorn	DE
Asia/Tokyo	7565166042613	Ueno-ebisumachi	JP
Africa/Cairo	8462535161014	Juhaynah	EG
Africa/Johannesburg	3419235480957	Standerton	ZA
Africa/Lagos	2222740348787	Efon-Alaaye	NG
Europe/Rome	6831014345498	Villabate	IT
America/New_York	3106973426292	Lexington	US
Africa/Douala	5244400396652	Idenao	CM
Asia/Kolkata	7155606341545	Jais	IN
Europe/Paris	3471393422965	Marly-le-Roi	FR
America/New_York	8268151436013	Kensington	US
Asia/Jakarta	6028242787941	Pekanbaru	ID
Europe/Rome	1792110285697	Ragusa	IT
America/Chicago	9518082957361	Tupelo	US
Asia/Kolkata	9112170820379	Kenda	IN
America/New_York	4031385053585	Pottstown	US
America/New_York	3442146118633	Utica	US
America/New_York	9915583757368	Malden	US
Europe/London	7185177515977	Devizes	GB
America/Managua	5910412151281	Somoto	NI
Asia/Aqtobe	2952942111444	Shalqar	KZ
Africa/Lubumbashi	7858755785931	Beni	CD
Africa/Lagos	5353950405704	Gaya	NG
America/New_York	0580225367008	Newburgh	US
America/Sao_Paulo	4229268152122	Esmeraldas	BR
Africa/Khartoum	6888122945614	Ar Ruseris	SD
Europe/Berlin	0772794146911	Ehingen	DE
Asia/Kolkata	9652479111414	Gajendragarh	IN
Europe/Moscow	9135316778105	Dyat’kovo	RU
Asia/Bangkok	3074734499970	Bang Ban	TH
America/Chicago	9652704840270	Coralville	US
Europe/Berlin	8735089122887	Gauting	DE
Europe/Paris	6646701345022	Montpellier	FR
Asia/Riyadh	9440600483215	Al Jubayl	SA
America/Puerto_Rico	0082792370912	Aguadilla	PR
Asia/Kuala_Lumpur	8724031997178	Kampung Ayer Molek	MY
Asia/Kolkata	6993950382873	Diamond Harbour	IN
America/Costa_Rica	8739586774556	Liberia	CR
Asia/Kolkata	1882761441556	Barpeta	IN
Africa/Abidjan	0633919346145	Bonoua	CI
America/Mexico_City	0474541320970	Santa Rosa Jauregui	MX
America/Denver	5501623467690	Saratoga Springs	US
America/Chicago	0075427030862	Shreveport	US
Europe/Lisbon	3332539525981	Carnaxide	PT
Africa/Tunis	6751786793092	Beni Khiar	TN
America/Mexico_City	1510372512449	Acayucan	MX
America/Chicago	3987635854901	Tupelo	US
America/New_York	8480210353851	Lebanon	US
America/Chicago	1581892067115	Tyler	US
Africa/Algiers	9338628371686	Thenia	DZ
Australia/Brisbane	1936411307058	Maryborough	AU
Asia/Kolkata	2836786129899	Kenda	IN
America/Detroit	0521498678750	Waverly	US
Europe/London	3792962179180	Hartley	GB
Asia/Tashkent	9013631401239	Andijon	UZ
America/Mexico_City	3072168982709	San Lorenzo Acopilco	MX
Europe/Warsaw	1045710543149	Reda	PL
Europe/Rome	2899285100806	Agrigento	IT
Europe/Moscow	8385681902891	Buynaksk	RU
Asia/Baku	9468549494895	Qazax	AZ
Europe/Berlin	6149765038058	Neuburg an der Donau	DE
America/New_York	9554777570996	Keene	US
Europe/Rome	1896894962758	Ventimiglia	IT
Europe/Berlin	2338884434115	Hechingen	DE
Asia/Karachi	7596368131409	Kanganpur	PK
Europe/Paris	5451914442878	Ajaccio	FR
Europe/Moscow	2361562771370	Stupino	RU
America/Vancouver	1688181991844	Kelowna	CA
Asia/Jakarta	3431168177995	Jambi City	ID
Africa/Dar_es_Salaam	5048363433986	Usagara	TZ
America/Chicago	7900494810143	Independence	US
Europe/Vienna	0953777297398	Floridsdorf	AT
Europe/Amsterdam	6288518256605	Culemborg	NL
America/Los_Angeles	9832385175926	American Canyon	US
America/Los_Angeles	8519670685032	Porterville	US
America/New_York	7641916232098	Utica	US
America/Los_Angeles	3502402689533	Glendale	US
Europe/Brussels	0303378944526	Denderleeuw	BE
Asia/Yekaterinburg	2182781496130	Lesnoy	RU
Asia/Shanghai	4340438137753	Beidao	CN
Europe/Amsterdam	8767283630417	Barneveld	NL
Europe/Warsaw	7210247323289	Brzeg	PL
America/New_York	1415082910656	Port Richmond	US
Africa/Lagos	5706078827048	Gaya	NG
Pacific/Auckland	0354900561292	Timaru	NZ
Europe/Madrid	7449867725887	Palafrugell	ES
Asia/Kolkata	5421411874083	Calangute	IN
America/New_York	3511747734198	Woodbridge	US
Asia/Kolkata	4187989507167	Manjeri	IN
America/Bogota	6703739114249	San Carlos	CO
Asia/Jakarta	2414871999963	Pameungpeuk	ID
Atlantic/Canary	0305310655712	Maspalomas	ES
Europe/Rome	8171111511807	Lanciano	IT
Asia/Kolkata	8530407954023	Sojat	IN
America/Chicago	8543454574014	Estelle	US
Africa/Blantyre	9542770833156	Salima	MW
Africa/Casablanca	4126068120545	Oulmes	MA
Europe/Paris	5834184571422	Pamiers	FR
America/Recife	0651197287707	Catende	BR
Europe/Vienna	5790431976535	Sankt Peter	AT
Africa/Windhoek	7880148005128	Okahandja	NA
Asia/Seoul	0802297597399	Hongseong	KR
Africa/Douala	6257576751438	Tonga	CM
Asia/Shanghai	1065850156078	Zhoucun	CN
Asia/Vladivostok	0046083126398	Lesozavodsk	RU
Europe/Rome	8568782288990	Catania	IT
Europe/Berlin	7696659330983	Verl	DE
Africa/Johannesburg	4357191449917	Standerton	ZA
Australia/Perth	1845362848223	Perth	AU
Pacific/Honolulu	3176346858463	Kahului	US
Asia/Urumqi	3563413745205	Hoxtolgay	CN
Asia/Kolkata	0759219515989	Amreli	IN
America/New_York	1844400526697	Norwalk	US
Asia/Shanghai	7834166559613	Shuangcheng	CN
Europe/London	6147691568137	Inverness	GB
Africa/Kampala	5635319338800	Arua	UG
Europe/Berlin	6928311423759	Stuttgart	DE
Asia/Kolkata	8271752116772	Gariadhar	IN
Asia/Tokyo	0066952397124	Namerikawa	JP
Africa/Douala	7141307220715	Tonga	CM
Asia/Tbilisi	2005825034825	Kobuleti	GE
Europe/Istanbul	8219299534840	Serinhisar	TR
Europe/London	1169444204081	Blackpool	GB
Europe/London	5354895438871	Belper	GB
America/New_York	6822409237481	Sun City Center	US
America/Managua	2809147426128	Somoto	NI
America/Bogota	1795703326241	Buenaventura	CO
Asia/Kolkata	4248204330608	Rajaori	IN
Asia/Karachi	1667189294768	Jhol	PK
America/Argentina/Buenos_Aires	0473156063111	Barracas	AR
Africa/Libreville	6192349226228	Franceville	GA
America/Argentina/Tucuman	4539726065018	Aguilares	AR
Asia/Jakarta	4881209999281	Labuhan Deli	ID
America/Manaus	9631728092452	Itacoatiara	BR
Europe/Berlin	0044294350038	Bad Segeberg	DE
Europe/Rome	8927799018660	Cordenons	IT
Africa/Tripoli	5291838746290	Ajdabiya	LY
America/Mexico_City	6795191473132	Paracho de Verduzco	MX
America/New_York	6891356291716	Fayetteville	US
America/Santiago	1351590811088	San Bernardo	CL
Africa/Dar_es_Salaam	9768421437294	Same	TZ
America/New_York	8523874419331	Lexington	US
Asia/Manila	4779789003651	Calauan	PH
Europe/Madrid	6821456504478	Baza	ES
Europe/Berlin	6827847038447	Neuburg an der Donau	DE
America/Bogota	7315532659033	Villa del Rosario	CO
Asia/Kolkata	9020809876652	Sathyamangalam	IN
Africa/Banjul	8794821771240	Farafenni	GM
Europe/Warsaw	8838065147314	Jaworzno	PL
Asia/Manila	2740668032163	Naga	PH
Australia/Melbourne	1053866384356	Wheelers Hill	AU
Europe/Paris	8620782640106	Mitry-Mory	FR
America/Vancouver	5986468179234	Vernon	CA
Asia/Manila	2436440654004	Cebu City	PH
America/Los_Angeles	4054104122669	Keizer	US
America/Santarem	6257611438522	Altamira	BR
Asia/Kolkata	5112840008414	Tiruppuvanam	IN
Asia/Kolkata	8999292743691	Sheoganj	IN
Asia/Yangon	9655174380277	Myawadi	MM
America/Sao_Paulo	8690712357411	Itabirito	BR
Africa/Casablanca	1422018527482	Azrou	MA
Africa/Kampala	6336601423943	Paidha	UG
America/New_York	4808143344236	Massapequa	US
Asia/Bangkok	7039770319428	Bua Yai	TH
Africa/Khartoum	8488539800681	Ar Ruseris	SD
Asia/Kolkata	2880368515235	Osmanabad	IN
Asia/Tashkent	7957605944990	Andijon	UZ
Europe/Skopje	8451588543731	Bogovinje	MK
Asia/Krasnoyarsk	5544640264743	Sharypovo	RU
Asia/Shanghai	2358743635347	Xiangtan	CN
Europe/Moscow	6339890244527	Naro-Fominsk	RU
Europe/Paris	6898527136692	Sceaux	FR
Europe/Skopje	3552379763064	Bogovinje	MK
America/Toronto	5017782463331	Sainte-Catherine	CA
Asia/Tokyo	8442094405347	Namerikawa	JP
Australia/Brisbane	0709572248383	Maryborough	AU
Europe/Rome	5910553031565	Gorgonzola	IT
Europe/Berlin	7159954080989	Radevormwald	DE
Europe/Rome	9320592601289	Chiavari	IT
America/Sao_Paulo	0941244671598	Esmeraldas	BR
Europe/Madrid	7322871413363	Caravaca	ES
Europe/Sarajevo	9876597823466	Bijeljina	BA
Europe/London	5312720667063	Barnet	GB
America/Los_Angeles	1091428903607	Beaumont	US
Africa/Nairobi	7340420918770	Lodwar	KE
Asia/Manila	2182397308643	Talisay	PH
Europe/Paris	3726799549458	Elbeuf	FR
Africa/Conakry	8581134831118	Camayenne	GN
Europe/London	9659829226354	Poulton-le-Fylde	GB
Asia/Bangkok	4728243162274	Nakhon Si Thammarat	TH
Asia/Kolkata	1712390048362	Calangute	IN
America/Lima	0295497032300	Yunguyo	PE
America/Chicago	6945426034236	Pekin	US
Asia/Jakarta	9460486792843	Labuhan Deli	ID
America/New_York	2374872819205	Jersey City	US
Asia/Dhaka	0973256401856	Kushtia	BD
Asia/Manila	3326871110929	Calauan	PH
Africa/Tunis	7099082316706	El Alia	TN
Asia/Kolkata	2998857407043	Barpeta	IN
Europe/Rome	9246495606872	Ventimiglia	IT
Europe/Berlin	3188015762964	Stuttgart	DE
Europe/Moscow	2925621932661	Malakhovka	RU
America/New_York	5922441796128	Lexington	US
Europe/Rome	6708660661138	Catania	IT
Europe/Berlin	9371787684457	Gauting	DE
America/Glace_Bay	3253716105188	Sydney	CA
America/Los_Angeles	9737603943526	Camarillo	US
Asia/Shanghai	1058876269150	Danjiangkou	CN
America/Bahia	8413279371191	Tucano	BR
America/New_York	6313732787496	West Chester	US
Europe/Oslo	2786681210263	Harstad	NO
Europe/Rome	2265843137988	Volla	IT
Asia/Karachi	8477406683434	Bhit Shah	PK
Europe/Moscow	4274589903793	Likhobory	RU
Africa/Lubumbashi	9352163963311	Beni	CD
America/Los_Angeles	7754526964775	South Whittier	US
America/New_York	3456128341117	Front Royal	US
Asia/Irkutsk	6785623893362	Ulan-Ude	RU
Europe/Istanbul	7542576909279	Mardin	TR
America/New_York	9110147722381	Brunswick	US
Asia/Tokyo	8833449099425	Fujioka	JP
America/New_York	9715421120367	Massapequa	US
Europe/Moscow	2617193584767	Solntsevo	RU
America/New_York	5276552005045	East Haven	US
Asia/Kolkata	0451665126879	Bhuban	IN
America/Mazatlan	9439591924944	Acaponeta	MX
Asia/Phnom_Penh	9155888479521	Paoy Paet	KH
Africa/Dar_es_Salaam	2869658259943	Kidodi	TZ
America/Sao_Paulo	9312855907603	Viradouro	BR
Europe/Istanbul	0272760508205	Patnos	TR
Europe/London	9961966941596	Surbiton	GB
Europe/Moscow	1642199323752	Tver	RU
America/New_York	2675908883178	Port Richmond	US
Asia/Shanghai	7046725534225	Dongdu	CN
Asia/Krasnoyarsk	5712250702690	Sharypovo	RU
America/Puerto_Rico	5893395657684	Yauco	PR
Europe/Madrid	4440723140748	Talavera de la Reina	ES
Asia/Karachi	3620320098036	Tharu Shah	PK
Europe/Moscow	3262793048844	Yablonovskiy	RU
Australia/Perth	4540928652432	Willetton	AU
Asia/Shanghai	5448736502194	Pingyi	CN
Asia/Tehran	7576180710730	Darreh Shahr	IR
America/New_York	4175152796302	Leland	US
Europe/Madrid	2516528807901	Villaquilambre	ES
Africa/Bamako	1088002110629	Kati	ML
America/Detroit	7563674309921	Canton	US
Africa/Cairo	6315408508671	Juhaynah	EG
Asia/Makassar	4363353366831	Balikpapan	ID
Pacific/Auckland	4520669299387	Gisborne	NZ
Asia/Bangkok	6658026866823	Thap Than	TH
Asia/Kolkata	5889135594890	Pune	IN
America/New_York	2321291019594	Covington	US
America/Fortaleza	7728565149868	Guaraciaba do Norte	BR
Europe/Paris	6138001303432	Cavaillon	FR
